-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,45,44,45,44,45,44,45,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,41,6,1,1,3,45,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,0,2,36,36,2,34,0,0,0,-1,0,-1,-1,-1
-1,-1,-1,-1,-1,-1,25,2,36,6,15,8,1,1,12,0,0,-1,-1,-1
-1,-1,-1,0,0,14,8,10,8,15,15,9,0,0,-1,-1,0,-1,-1,-1
-1,-1,-1,0,0,25,2,0,5,10,15,9,0,35,0,0,0,0,-1,-1
-1,-1,-1,0,0,0,2,37,0,0,5,4,-1,21,0,-1,0,0,-1,-1
-1,-1,-1,-1,-1,-1,5,3,0,0,0,0,0,0,0,-1,0,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,5,1,1,1,12,0,21,0,-1,0,-1,-1,-1
-1,-1,-1,-1,-1,-1,0,-1,28,-1,0,0,29,30,29,29,29,29,29,29
-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,21,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
