0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,-1,-1,-1,-1,-1,-1,19,21,38,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,-1,-1,-1,-1,-1,-1,19,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,-1,-1,-1,-1,-1,37,21,19,-1,-1,-1,-1,-1,-1,11,-1,-1,-1
0,0,-1,-1,-1,-1,-1,-1,19,20,-1,0,6,1,1,1,4,-1,-1,-1
0,0,-1,-1,-1,-1,-1,-1,19,21,37,0,2,36,36,36,36,37,0,-1
0,0,-1,-1,-1,-1,0,0,19,19,0,0,7,1,8,3,0,0,0,-1
0,0,-1,-1,-1,0,0,37,19,19,37,6,4,36,5,4,-1,-1,0,-1
0,0,14,1,1,12,0,39,21,19,0,2,36,36,36,36,0,0,0,0
0,0,-1,-1,-1,0,37,38,19,20,0,2,36,36,36,37,-1,-1,0,0
0,0,-1,-1,-1,-1,0,0,19,19,0,7,1,1,1,12,0,-1,0,-1
0,0,-1,-1,-1,-1,-1,0,21,21,0,13,0,-1,-1,0,0,-1,0,-1
0,0,-1,-1,-1,-1,-1,-1,19,19,-1,-1,0,0,0,0,0,-1,-1,-1
0,0,-1,-1,-1,-1,-1,-1,20,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,-1,-1,-1,-1,-1,-1,19,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
