0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,-1
-1,-1,-1,-1,-1,-1,0,-1,40,0,0,0,-1,0,0,0,0,-1,-1,-1
-1,-1,-1,0,0,44,42,6,1,3,0,40,-1,0,0,-1,0,-1,-1,-1
-1,-1,0,14,8,1,1,4,-1,5,1,1,1,1,8,12,0,0,-1,-1
-1,-1,-1,47,2,40,37,40,0,0,44,42,40,0,2,0,0,0,-1,-1
-1,-1,0,14,9,0,14,8,8,8,8,1,1,1,10,12,0,-1,-1,-1
-1,-1,-1,47,2,-1,-1,5,10,15,9,-1,0,0,0,0,0,-1,-1,-1
-1,-1,-1,14,10,3,0,0,0,7,4,0,0,0,0,0,0,-1,-1,-1
-1,-1,-1,-1,0,5,1,8,1,4,0,11,41,11,41,0,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,2,37,38,6,10,1,9,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,2,0,0,2,37,36,2,-1,-1,-1,-1,-1,-1
0,0,0,0,0,0,0,5,8,1,15,1,1,4,0,0,0,0,0,0
0,0,0,0,0,0,0,0,13,0,13,0,0,41,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
