0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,-1,-1,-1,-1,-1,-1,-1,6,1,1,3,-1,-1,-1,-1,37,38,-1,-1
0,-1,-1,-1,37,0,-1,0,2,36,36,2,0,37,0,-1,-1,37,-1,-1
0,-1,-1,14,1,3,-1,0,2,36,36,7,1,3,0,0,0,0,-1,-1
0,-1,-1,-1,0,5,1,1,10,1,1,9,36,2,0,0,0,0,-1,-1
0,-1,-1,-1,0,0,0,0,0,0,0,2,36,7,1,3,0,0,0,-1
0,-1,-1,-1,0,0,0,0,0,0,0,2,36,2,0,2,-1,0,0,-1
0,-1,-1,-1,37,-1,-1,0,0,0,0,2,36,2,0,2,-1,0,-1,-1
0,-1,-1,38,39,38,-1,-1,-1,-1,-1,5,1,4,0,2,-1,0,-1,-1
0,-1,-1,-1,38,37,0,-1,-1,-1,-1,0,0,0,0,2,0,-1,-1,-1
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,0,-1,-1,-1
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
