0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,44,40,37,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,45,11,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-1,0,-1,0,37,2,-1,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
0,-1,-1,-1,0,40,2,-1,11,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1
0,-1,-1,-1,40,-1,2,-1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,-1,-1,-1,-1,0,2,-1,2,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,-1,-1,-1,-1,-1,2,0,2,37,0,0,0,0,0,-1,-1,0,-1,-1
0,-1,-1,-1,0,-1,7,1,4,-1,0,34,0,-1,0,0,0,0,-1,-1
0,-1,-1,-1,41,41,2,0,0,41,6,3,-1,-1,0,-1,-1,0,-1,-1
0,-1,0,-1,0,0,5,8,1,1,10,10,1,3,0,0,0,0,0,-1
0,-1,0,-1,41,0,41,2,0,0,-1,0,30,2,0,-1,-1,0,0,-1
0,-1,-1,-1,-1,-1,-1,2,0,0,31,0,6,4,0,0,-1,0,-1,-1
0,-1,-1,-1,-1,41,0,5,1,1,1,1,4,0,0,0,-1,0,-1,-1
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
