0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,-1,-1,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,0,0,-1,-1,0,-1,-1
0,-1,-1,-1,-1,-1,-1,2,-1,-1,0,0,0,-1,0,0,0,0,-1,-1
0,-1,-1,-1,0,0,0,2,-1,-1,-1,6,1,3,0,-1,-1,0,-1,-1
0,-1,-1,-1,14,1,8,10,8,8,8,9,-1,2,0,0,0,0,0,-1
0,-1,-1,-1,0,0,2,0,7,10,10,10,8,10,1,12,-1,0,0,-1
0,-1,-1,-1,-1,-1,5,8,4,0,0,0,2,0,0,0,-1,0,-1,-1
0,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,0,2,-1,0,0,-1,0,-1,-1
0,-1,-1,-1,-1,-1,-1,5,1,1,1,1,4,0,0,0,-1,-1,-1,-1
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
