-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,37,-1,-1,-1,0
-1,-1,-1,0,0,0,0,0,0,11,0,11,-1,-1,0,-1,-1,-1,-1,0
-1,-1,-1,0,0,0,0,0,0,7,1,9,38,37,0,38,-1,-1,-1,0
-1,-1,-1,0,11,0,6,1,8,9,0,7,1,3,0,0,-1,-1,-1,0
-1,-1,-1,0,7,1,4,0,7,15,8,9,0,5,3,0,-1,-1,-1,0
-1,-1,0,0,2,0,-1,0,7,15,15,9,0,-1,2,0,-1,-1,-1,0
-1,-1,0,0,5,3,0,6,10,15,10,10,1,1,9,37,0,-1,-1,0
-1,-1,0,0,0,5,8,4,20,2,19,21,20,21,2,38,0,-1,-1,0
-1,-1,-1,-1,-1,0,2,0,0,13,0,0,0,0,5,3,48,-1,-1,0
-1,-1,-1,-1,-1,47,2,48,0,21,0,0,0,0,47,2,0,-1,-1,0
-1,-1,-1,-1,-1,0,2,0,0,0,0,0,0,0,6,4,48,-1,-1,0
-1,-1,-1,-1,-1,-1,5,1,1,1,1,1,1,1,4,0,-1,-1,-1,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
